SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH
107959,0,Cash loans,F,N,Y,2,60579,455814,35062.62,436034.0,Pensioner,Higher education,Separated,Office apartment,-11101,-8719,Cleaning staff,2,Trade: type 7,0.297371,0.360962,0.206827,0.027146,-1973,-674
107960,0,Revolving loans,M,Y,Y,0,55001,187693,6054.61,144753.0,Pensioner,Academic degree,Single / not married,House / apartment,-23324,-12277,Cleaning staff,4,Business Entity Type 3,0.640158,0.498085,0.179511,0.076435,-1917,-1965
107961,0,Revolving loans,M,N,Y,0,68778,202096,15545.85,197068.0,Commercial associate,Academic degree,Civil marriage,Co-op apartment,-16302,-14536,Cleaning staff,4,Business Entity Type 3,,0.678127,0.545809,0.048098,-5160,-6625
107962,0,Revolving loans,F,Y,N,0,49181,157049,3271.85,144090.0,Commercial associate,Higher education,Civil marriage,Rented apartment,-19977,-7710,Sales staff,2,Government,0.072755,0.762797,0.455729,0.0379,-8539,-577
107963,0,Revolving loans,F,N,N,1,34326,170708,4741.89,140790.0,State servant,Incomplete higher,Widow,House / apartment,-19787,-6132,nan,3,XNA,0.270143,0.760529,0.159514,0.032349,-15701,-5846
107964,0,Cash loans,M,Y,Y,1,43367,116645,2046.4,113309.0,Working,Higher education,Married,With parents,-8788,-5842,Cooking staff,3,Other,,0.650238,,0.053466,-8501,-6179
107965,0,Cash loans,F,N,N,1,140574,56012,2240.48,51952.0,Commercial associate,Incomplete higher,Separated,Office apartment,-7394,-2737,nan,3,Business Entity Type 2,,0.646511,0.141397,0.014081,-5314,-2731
107966,0,Revolving loans,F,N,N,3,25783,506256,19471.38,376909.0,Commercial associate,Lower secondary,Single / not married,House / apartment,-17456,-9443,Laborers,3,Government,,0.742867,0.371674,0.03671,-297,-5440
107967,1,Cash loans,M,Y,N,0,91076,197225,5976.52,,Pensioner,Incomplete higher,Separated,House / apartment,-10843,-1592,Core staff,4,Medicine,0.219886,0.626083,0.300493,0.006141,-21386,-5610
107968,0,Cash loans,F,Y,Y,0,207137,313855,5812.13,239043.0,Working,Higher education,Widow,Rented apartment,-16216,-8644,Sales staff,1,Construction,0.404495,0.647887,0.260088,0.067025,-13286,-2145
107969,0,Cash loans,M,N,Y,1,37019,339431,9428.64,249868.0,State servant,Academic degree,Separated,Co-op apartment,-12584,-8528,Managers,4,Construction,0.231495,0.099849,,0.035163,-2110,-1648
107970,0,Cash loans,F,Y,Y,2,135491,155806,5026.0,147834.0,Working,Incomplete higher,Civil marriage,Co-op apartment,-12461,-1808,Private service staff,3,Business Entity Type 3,0.222688,0.3884,,0.014145,-16816,-5224
107971,0,Cash loans,M,N,Y,3,64123,138680,2773.6,100336.0,State servant,Lower secondary,Separated,With parents,-12065,-13455,Sales staff,2,Medicine,0.450086,0.713238,,0.05279,-12256,-1839
107972,0,Cash loans,M,N,Y,0,458583,532363,38025.93,509910.0,Commercial associate,Higher education,Widow,Rented apartment,-12827,-11976,Cooking staff,4,Medicine,0.133253,0.520829,,0.07328,-1212,-2594
107973,0,Revolving loans,M,Y,Y,0,30262,815452,19889.07,716126.0,Pensioner,Incomplete higher,Civil marriage,Municipal apartment,-15457,-3076,Cleaning staff,1,Business Entity Type 3,0.196262,0.531301,,0.051598,-21795,-4862
107974,0,Cash loans,F,Y,Y,2,77707,686503,57208.58,659465.0,Working,Academic degree,Single / not married,Co-op apartment,-7494,-9171,Managers,4,Business Entity Type 3,0.080255,0.769766,0.339937,0.057524,-10296,-2304
107975,0,Cash loans,M,Y,Y,3,92354,724978,36248.9,,Pensioner,Lower secondary,Separated,House / apartment,-22173,-6242,Medicine staff,2,Construction,0.24076,0.655572,0.396253,0.06112,-13461,-1621
107976,0,Revolving loans,M,N,Y,0,148721,810370,23153.43,747024.0,Working,Incomplete higher,Single / not married,Office apartment,-21314,-2827,Laborers,2,Construction,,0.626413,0.433264,0.015183,-9257,-2984
107977,1,Revolving loans,F,Y,Y,0,44642,96377,3855.08,89933.0,Pensioner,Secondary / secondary special,Separated,Co-op apartment,-9065,-13485,Medicine staff,2,Business Entity Type 3,0.118804,0.644829,,0.025188,-15229,-187
107978,0,Revolving loans,M,Y,Y,3,73964,136682,6834.1,,State servant,Higher education,Widow,House / apartment,-9157,-8317,nan,4,Business Entity Type 2,0.187924,0.526231,,0.047111,-14877,-3769
107979,0,Cash loans,F,Y,N,1,232361,383721,8164.28,328559.0,Pensioner,Academic degree,Widow,Office apartment,-19590,-6885,Cooking staff,2,School,0.169268,0.617811,,0.038264,-10238,-2340
107980,0,Revolving loans,F,Y,N,1,29508,329146,5877.61,305869.0,Working,Secondary / secondary special,Separated,Co-op apartment,-12475,365243,Accountants,2,Government,0.175934,0.473499,,0.070558,-11730,-2326
107981,1,Cash loans,M,Y,Y,1,45683,420009,8077.1,333294.0,Working,Lower secondary,Civil marriage,House / apartment,-7613,-4133,Managers,3,Business Entity Type 2,,0.582982,,0.019328,-10996,-3048
107982,0,Cash loans,M,Y,Y,1,111330,261424,7469.26,203397.0,Working,Academic degree,Single / not married,Municipal apartment,-22433,-2779,Sales staff,2,Construction,0.073962,0.614576,0.38401,0.059758,-21940,-6147
107983,0,Revolving loans,M,N,N,0,27599,164289,3159.4,160600.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-8103,-7252,Private service staff,4,Self-employed,,0.64254,,0.038084,-10714,-227
107984,1,Cash loans,F,N,N,1,72532,342565,8355.24,297170.0,Commercial associate,Incomplete higher,Separated,Office apartment,-14458,-12347,Sales staff,1,School,0.05937,0.64827,,0.068015,-11926,-3322
107985,1,Cash loans,F,Y,Y,0,67275,86724,1700.47,62304.0,Commercial associate,Higher education,Widow,Municipal apartment,-8642,-14260,Cooking staff,2,Business Entity Type 3,0.32649,0.490388,0.248688,0.015668,-21737,-3077
107986,0,Revolving loans,M,Y,N,2,283097,450825,21467.86,448688.0,Working,Incomplete higher,Widow,House / apartment,-22578,365243,nan,2,Business Entity Type 2,0.133317,0.493875,,0.0721,-7287,-4155
107987,0,Cash loans,F,Y,N,0,166666,286578,5307.0,,Working,Secondary / secondary special,Married,Co-op apartment,-13832,-1570,Core staff,2,Construction,0.401577,0.538846,0.22596,0.013329,-18309,-1631
107988,0,Cash loans,M,N,N,0,117406,205596,8566.5,148174.0,State servant,Secondary / secondary special,Married,Rented apartment,-14861,-14570,Laborers,3,Self-employed,0.193005,0.521721,0.195807,0.027555,-18472,-5256
107989,0,Revolving loans,M,Y,N,2,221695,147180,2725.56,132868.0,Pensioner,Academic degree,Single / not married,Municipal apartment,-13904,-10926,Cleaning staff,3,Other,,0.335121,0.215877,0.001237,-8657,-5113
107990,0,Cash loans,F,N,N,1,355008,591040,21108.57,537748.0,Pensioner,Secondary / secondary special,Widow,Rented apartment,-19815,-5638,Cooking staff,4,Government,0.159869,0.428881,0.662207,0.062318,-17202,-1194
107991,0,Cash loans,M,N,N,1,152301,114981,6763.59,85053.0,Working,Lower secondary,Widow,Co-op apartment,-15321,-9239,Cleaning staff,3,Government,0.115813,0.644679,,0.051687,-5229,-2767
107992,0,Cash loans,F,Y,Y,0,38687,824333,25760.41,580114.0,Working,Incomplete higher,Married,Office apartment,-20449,-6540,Cooking staff,2,Business Entity Type 2,,0.19215,0.156906,0.079765,-19230,-1474
107993,0,Revolving loans,F,N,Y,0,112119,73630,1389.25,63509.0,State servant,Incomplete higher,Civil marriage,Municipal apartment,-8614,-9492,Drivers,3,Business Entity Type 3,0.214618,0.442295,,0.079812,-17795,-1579
107994,0,Cash loans,F,N,N,0,140405,44549,755.07,38066.0,Working,Incomplete higher,Civil marriage,Co-op apartment,-25369,-13882,Medicine staff,2,Business Entity Type 3,0.05817,0.78856,0.266546,0.054808,-17922,-3927
107995,0,Revolving loans,F,Y,Y,0,43382,525184,13466.26,430166.0,State servant,Lower secondary,Single / not married,With parents,-15606,-5167,Laborers,3,Self-employed,0.267536,0.274588,,0.013024,-704,-4771
107996,0,Revolving loans,F,Y,Y,1,50093,169507,5136.58,158782.0,Commercial associate,Lower secondary,Single / not married,Municipal apartment,-9022,-10,Cooking staff,2,XNA,,0.514162,,0.071667,-24803,-5697
107997,0,Revolving loans,F,Y,N,1,112395,357865,7614.15,298893.0,Working,Academic degree,Civil marriage,Rented apartment,-10188,365243,Medicine staff,2,School,0.50974,0.32239,0.357781,0.0492,-20558,-5794
107998,0,Cash loans,M,Y,Y,1,80661,189411,4984.5,159571.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-21731,-7448,Accountants,1,XNA,,0.65582,0.16458,0.071911,-18175,-2875
107999,0,Cash loans,F,Y,Y,0,202928,186245,4232.84,167956.0,Commercial associate,Lower secondary,Married,Office apartment,-18965,-5684,Accountants,2,Self-employed,0.296906,0.480442,,0.05932,-23114,-5883
108000,0,Revolving loans,F,Y,N,0,214112,208597,14899.79,,Working,Higher education,Married,Co-op apartment,-15270,-10471,Drivers,4,Construction,,0.714075,0.41644,0.057057,-1161,-1786
108001,0,Cash loans,M,N,N,2,47947,148819,3916.29,141490.0,Working,Higher education,Widow,Rented apartment,-22738,-4784,Accountants,4,School,0.382832,0.34033,0.356789,0.04382,-8893,-3744
108002,0,Cash loans,F,N,Y,1,70848,253807,13358.26,250343.0,Working,Lower secondary,Single / not married,Office apartment,-11524,-2927,Sales staff,3,Medicine,0.048375,0.944488,0.602723,0.071789,-19539,-5572
108003,0,Revolving loans,F,Y,N,2,297193,366375,10467.86,263877.0,Pensioner,Higher education,Single / not married,House / apartment,-10697,-6855,Core staff,2,Other,0.375905,0.455173,0.334392,0.06787,-20542,-3071
108004,0,Cash loans,F,Y,Y,0,76983,104408,2320.18,79100.0,State servant,Academic degree,Separated,Rented apartment,-20086,-8261,Laborers,2,Other,,0.569235,0.438227,0.025187,-17042,-6639
108005,0,Cash loans,M,Y,N,0,119781,47483,3652.54,35200.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-22452,365243,Drivers,3,School,0.439161,0.196876,,0.046439,-12068,-645
108006,0,Revolving loans,F,Y,Y,0,55548,597626,11067.15,514979.0,Commercial associate,Secondary / secondary special,Married,With parents,-14341,-4774,Cleaning staff,3,Trade: type 7,0.142362,0.581965,,0.014493,-20124,-1290
108007,0,Revolving loans,F,Y,Y,2,226747,461413,7820.56,328379.0,Pensioner,Academic degree,Married,Rented apartment,-21710,-8343,Managers,3,Construction,0.235928,0.414264,,0.04307,-14438,-33
108008,0,Revolving loans,F,N,Y,0,149218,183943,,163330.0,Commercial associate,Secondary / secondary special,Widow,Co-op apartment,-24145,-11645,Accountants,1,XNA,,0.297978,0.736681,0.006184,-8724,-5711
108009,0,Cash loans,F,N,Y,0,177075,270844,6298.7,239830.0,Commercial associate,Lower secondary,Civil marriage,House / apartment,-15761,-11297,Cleaning staff,4,Other,,0.627864,0.444768,0.027312,-3510,-950
108010,0,Cash loans,M,Y,Y,3,100610,186040,3445.19,161489.0,Working,Higher education,Married,House / apartment,-21569,-14894,Core staff,2,Construction,0.370996,0.604644,0.191848,0.037553,-12831,-6406
108011,0,Cash loans,F,Y,Y,0,102041,184696,3184.41,159694.0,Commercial associate,Incomplete higher,Separated,With parents,-23694,-12863,Private service staff,1,Construction,,0.621437,0.186822,0.021969,-934,-2573
108012,1,Revolving loans,F,Y,Y,1,93006,596187,20558.17,436811.0,Pensioner,Secondary / secondary special,Civil marriage,Rented apartment,-23907,-12920,Private service staff,1,Trade: type 7,0.295461,0.548632,,0.010336,-21771,-262
108013,0,Cash loans,M,Y,N,0,145203,369027,8200.6,321500.0,Working,Secondary / secondary special,Civil marriage,With parents,-12700,-10998,Laborers,2,Self-employed,,0.509931,,0.023605,-19176,-6954
108014,0,Cash loans,M,N,Y,1,162536,434683,17387.32,415415.0,Pensioner,Lower secondary,Separated,Office apartment,-19313,-205,Laborers,3,Business Entity Type 3,0.462105,0.695654,0.129897,0.075038,-1769,-541
108015,0,Cash loans,M,Y,Y,3,174711,602993,15074.83,470611.0,State servant,Academic degree,Separated,Rented apartment,-21939,-1200,nan,3,Trade: type 7,0.393177,0.56169,0.434859,0.036519,-18426,-6783
108016,0,Revolving loans,F,Y,Y,0,60887,273654,5365.76,232175.0,State servant,Lower secondary,Widow,House / apartment,-9472,-10646,Managers,1,Trade: type 7,0.225083,0.542853,0.156798,0.040001,-15039,-290
108017,0,Cash loans,F,N,Y,2,56145,206703,8268.12,193576.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-12170,-11602,Cooking staff,1,Business Entity Type 2,0.166233,0.391373,,0.009841,-20086,-5174
108018,0,Cash loans,F,N,N,0,364595,1209916,20507.05,993900.0,State servant,Lower secondary,Married,Co-op apartment,-13651,365243,Managers,2,XNA,0.212187,0.348283,0.311233,0.038647,-8169,-6077
108019,0,Cash loans,M,Y,Y,1,584602,249433,5196.52,176902.0,Pensioner,Higher education,Widow,House / apartment,-14316,-10839,Cooking staff,2,Government,0.211722,0.550724,,0.058516,-4543,-4183
108020,0,Cash loans,M,Y,Y,2,142465,643130,11282.98,585642.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-21671,-3574,Sales staff,3,Other,0.169411,0.492995,,0.047594,-4816,-3330
108021,0,Revolving loans,F,N,Y,1,381940,164749,5681.0,126895.0,Working,Secondary / secondary special,Single / not married,With parents,-9458,-6628,Laborers,2,School,0.413299,0.832117,,0.045888,-1273,-4316
108022,0,Revolving loans,F,Y,Y,1,167850,471755,7995.85,436906.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-13056,-1870,nan,4,Government,0.498372,0.367201,,0.072467,-22560,-3005
108023,0,Cash loans,M,N,Y,3,59670,277614,5783.62,222986.0,Pensioner,Incomplete higher,Married,House / apartment,-20724,365243,Sales staff,2,Medicine,0.383934,0.36105,0.2908,0.053647,-6887,-3696
108024,0,Revolving loans,M,Y,N,0,48610,183179,7632.46,174965.0,Commercial associate,Lower secondary,Single / not married,Co-op apartment,-17231,-5535,Core staff,1,Medicine,0.171155,0.596888,0.279268,0.046511,-5603,-5643
108025,0,Cash loans,F,N,Y,3,120880,113102,2217.69,112476.0,Pensioner,Higher education,Married,Municipal apartment,-17154,-4061,Drivers,3,Government,,0.19419,,0.070089,-4608,-3176
108026,0,Cash loans,M,Y,Y,0,34968,63699,4899.92,46897.0,Working,Higher education,Civil marriage,Co-op apartment,-23489,-5908,Medicine staff,3,Business Entity Type 3,0.353611,0.530507,,0.061697,-5174,-104
108027,0,Revolving loans,M,Y,N,2,79285,141835,4171.62,107586.0,State servant,Lower secondary,Separated,Rented apartment,-18279,-8388,Medicine staff,3,Self-employed,0.114697,0.625529,0.677668,0.050147,-9552,-5810
108028,0,Revolving loans,F,Y,N,3,26229,543735,20138.33,446174.0,Pensioner,Lower secondary,Widow,Municipal apartment,-22756,-13796,Sales staff,3,Other,0.279704,,,0.050347,-12191,-1280
108029,0,Revolving loans,M,N,N,0,322343,1922867,51969.38,1442425.0,State servant,Secondary / secondary special,Married,Office apartment,-14473,365243,Core staff,2,School,,0.46032,0.623694,0.071736,-15214,-5597
108030,0,Revolving loans,F,N,N,3,136622,139095,4796.38,110164.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10183,-13985,Managers,2,School,0.352802,0.417184,,0.038396,-15337,-3980
108031,1,Revolving loans,F,Y,N,0,135188,140577,2756.41,109532.0,Commercial associate,Incomplete higher,Single / not married,Office apartment,-23726,-10691,Medicine staff,1,Trade: type 7,,0.476547,0.242035,0.068039,-5916,-1640
108032,0,Cash loans,M,N,Y,1,31714,278426,9600.9,,Pensioner,Incomplete higher,Widow,Office apartment,-16558,-14558,Private service staff,1,Self-employed,0.286921,0.531888,,0.037086,-3534,-1059
108033,0,Revolving loans,F,Y,Y,0,173539,1118359,26627.6,836078.0,Pensioner,Incomplete higher,Married,With parents,-11591,-2754,Cleaning staff,2,Self-employed,0.562728,0.364304,0.390558,0.066351,-7552,-2481
108034,0,Cash loans,M,N,Y,3,100179,29096,746.05,23230.0,Commercial associate,Higher education,Single / not married,Municipal apartment,-23803,-13581,nan,2,XNA,,,0.307972,0.045544,-8989,-356
108035,0,Cash loans,F,Y,N,0,152658,1010200,63137.5,855798.0,State servant,Lower secondary,Civil marriage,Municipal apartment,-9820,-11787,Sales staff,2,Medicine,0.526446,0.435414,,0.026661,-16924,-2773
108036,0,Cash loans,M,Y,N,0,391038,146350,4720.97,103039.0,Commercial associate,Incomplete higher,Single / not married,Co-op apartment,-20744,-5234,Drivers,4,Business Entity Type 2,,0.228146,,0.021819,-18745,-1906
108037,0,Cash loans,F,N,Y,1,80935,265465,5008.77,238037.0,Commercial associate,Higher education,Separated,Office apartment,-10797,-14848,Medicine staff,3,Government,0.329131,0.390388,,0.003279,-2900,-2464
108038,0,Cash loans,M,N,Y,3,118108,336297,6594.06,297176.0,Pensioner,Academic degree,Single / not married,House / apartment,-10837,365243,Accountants,2,Construction,0.318397,0.670598,0.307307,0.043968,-17320,-4926
108039,0,Revolving loans,F,Y,Y,1,101803,284021,7100.52,230271.0,State servant,Academic degree,Civil marriage,With parents,-13088,-14427,Private service staff,2,Other,,0.660135,0.528747,0.004578,-16246,-4885
108040,0,Revolving loans,M,N,Y,0,179502,287543,11980.96,259807.0,Working,Lower secondary,Widow,Co-op apartment,-14932,-12618,Medicine staff,4,Trade: type 7,0.228069,0.246831,0.115184,0.02592,-24961,-3089
108041,0,Revolving loans,F,Y,N,1,63680,71366,1274.39,55057.0,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,-24288,-13777,Cleaning staff,1,Construction,0.599511,0.658621,0.182448,0.016462,-12387,-6397
108042,0,Revolving loans,F,Y,N,2,194239,263594,10543.76,241638.0,Pensioner,Incomplete higher,Single / not married,With parents,-22237,-1742,Managers,4,Construction,,0.669302,0.378486,0.073092,-18059,-2762
108043,0,Revolving loans,M,Y,Y,0,381757,301170,23166.92,274706.0,Pensioner,Incomplete higher,Single / not married,With parents,-8029,-9591,Managers,3,Self-employed,0.042773,0.614295,0.30238,0.059048,-14535,-1597
108044,0,Cash loans,M,N,Y,0,50819,385380,14822.31,384611.0,Working,Higher education,Civil marriage,Co-op apartment,-22547,365243,Core staff,2,Trade: type 7,,0.546957,0.322829,0.060369,-17159,-5111
108045,0,Cash loans,M,Y,N,1,102230,485994,10799.87,361327.0,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,-12441,-332,Private service staff,2,School,,0.31705,,0.005899,-12176,-5522
108046,0,Cash loans,F,N,N,3,213264,277097,7697.14,240776.0,Commercial associate,Academic degree,Civil marriage,Rented apartment,-21289,-885,Private service staff,1,Government,0.025376,0.551016,,0.013771,-7870,-5300
108047,0,Cash loans,F,Y,Y,2,77505,293330,8888.79,246056.0,Working,Lower secondary,Separated,Co-op apartment,-12133,-13581,Drivers,3,Business Entity Type 2,,0.484006,0.487791,0.043304,-21087,-488
108048,0,Cash loans,F,Y,Y,3,345235,27679,768.86,23602.0,State servant,Lower secondary,Civil marriage,Rented apartment,-18133,-13570,Cleaning staff,1,XNA,,0.498425,0.683388,0.0703,-2934,-6371
108049,0,Revolving loans,F,N,Y,0,233503,843229,16215.94,806466.0,Commercial associate,Academic degree,Single / not married,Municipal apartment,-17191,365243,Cleaning staff,1,Business Entity Type 3,0.217604,0.523049,0.203804,0.009367,-24254,-6311
